userId,Name,email,gender,specializations,doj,state,experience,trainingName,trainerName,optimizedDuration,trainingStatus,assessment_percentage_done,assessment_completion_time_in_hours,scoreAchievedInQuiz,quizPassedOrFailed,ratingGivenByTrainer
9614859781,Tiebout Altamirano,taltamiranobe@barnesandnoble.com,Genderqueer,WebScraping,2/26/2002,California,14,NodeJS,Farleigh,18,completed,100,93,81,Pass,5
9614859781,Tiebout Altamirano,taltamiranobe@barnesandnoble.com,Genderqueer,WebScraping,2/26/2002,California,14,Figma,Meta,5,in_progress,33,32,49,Fail,2
1685735736,Tremayne McWhannel,tmcwhannelbf@yale.edu,Male,Netwrking,2/23/2010,Connecticut,20,Azure,Antone,40,in_progress,73,96,45,Fail,4
4747783260,Murdoch Boyfield,mboyfieldbg@etsy.com,Male,Netwrking,4/7/2013,New York,7,DBT,Lauretta,36,completed,100,11,94,Pass,2
3880236072,Vivyan Meegan,vmeeganbh@g.co,Genderqueer,GItHub,9/12/2014,Texas,18,Networking,Randie,35,pending,0,0,0,"",""
3880236072,Vivyan Meegan,vmeeganbh@g.co,Genderqueer,GItHub,9/12/2014,Texas,18,Javascript,Ilsa,8,in_progress,22,92,87,Pass,3
3880236072,Vivyan Meegan,vmeeganbh@g.co,Genderqueer,GItHub,9/12/2014,Texas,18,Azure,Antone,40,pending,0,0,0,"",""
487004188,Enoch Paunsford,epaunsfordbi@mlb.com,Male,Netwrking,1/7/2021,Texas,11,Networking,Randie,35,in_progress,17,95,20,Fail,5
185318483,Wendeline Antunez,wantunezbj@yellowbook.com,Non-binary,HtmlCSS,7/26/2003,Florida,14,DBT,Mariam,1,completed,100,41,56,Pass,5
185318483,Wendeline Antunez,wantunezbj@yellowbook.com,Non-binary,HtmlCSS,7/26/2003,Florida,14,Figma,Erhard,10,in_progress,15,48,92,Pass,5
1533980150,Spike Marland,smarlandbk@live.com,Male,ML,3/21/2011,Massachusetts,14,,,,,,,,,
3206472546,Conn Napier,cnapierbl@woothemes.com,Male,ReactJS,7/11/2013,Michigan,1,OS,Lotty,48,in_progress,23,34,54,Pass,3
3206472546,Conn Napier,cnapierbl@woothemes.com,Male,ReactJS,7/11/2013,Michigan,1,Figma,Meta,5,completed,100,61,33,Fail,1
3206472546,Conn Napier,cnapierbl@woothemes.com,Male,ReactJS,7/11/2013,Michigan,1,Figma,Meta,5,in_progress,18,52,16,Fail,2
7451076120,Gino O'Hoolahan,gohoolahanbm@privacy.gov.au,Male,Azure,9/6/2020,North Carolina,20,,,,,,,,,
9375011276,Helene Ropkins,hropkinsbn@abc.net.au,Female,ML,5/6/2017,Indiana,9,,,,,,,,,
8598153345,Sheelah Ballham,sballhambo@weebly.com,Female,HtmlCSS,8/3/2010,Illinois,20,ReactJS,Stephie,50,pending,0,0,0,"",""
8598153345,Sheelah Ballham,sballhambo@weebly.com,Female,HtmlCSS,8/3/2010,Illinois,20,Azure,Antone,40,pending,0,0,0,"",""
6870750269,Elias Burwood,eburwoodbp@naver.com,Male,Azure,3/26/2003,Texas,6,,,,,,,,,
3865510221,Ailsun Rouchy,arouchybq@squarespace.com,Female,Netwrking,11/5/2001,New York,15,,,,,,,,,
2361767274,Marita Crotty,mcrottybr@tripadvisor.com,Female,ML,7/9/2011,Connecticut,5,Networking,Lemar,23,completed,100,60,23,Fail,4
2361767274,Marita Crotty,mcrottybr@tripadvisor.com,Female,ML,7/9/2011,Connecticut,5,DBT,Mariam,1,pending,0,0,0,"",""
306292527,Dagny Deaville,ddeavillebs@istockphoto.com,Male,ML,4/24/2014,South Carolina,11,DBT,Mariam,1,in_progress,50,2,7,Fail,3
9434033735,Lancelot Larchier,llarchierbt@skyrock.com,Male,Figma,2/7/2014,Arizona,17,,,,,,,,,
5877742763,Belia Rachuig,brachuigbu@jugem.jp,Female,OS,10/5/2012,District of Columbia,1,,,,,,,,,
8849432532,Darrelle Dodshun,ddodshunbv@google.com.br,Female,ReactJS,1/17/2017,West Virginia,12,ReactJS,Stephie,50,pending,0,0,0,"",""
7361023528,Matti Wherrett,mwherrettbw@multiply.com,Female,HtmlCSS,8/3/2022,Texas,11,DevOps,Dorolisa,50,pending,0,0,0,"",""
7361023528,Matti Wherrett,mwherrettbw@multiply.com,Female,HtmlCSS,8/3/2022,Texas,11,DevOps,Angela,27,completed,100,87,48,Fail,1
7361023528,Matti Wherrett,mwherrettbw@multiply.com,Female,HtmlCSS,8/3/2022,Texas,11,WebScraping,Aarika,7,in_progress,10,96,22,Fail,4
3570159724,Christian Varley,cvarleybx@auda.org.au,Male,Javascript,12/17/2023,Missouri,3,DBT,Stephani,27,completed,100,23,74,Pass,4
3570159724,Christian Varley,cvarleybx@auda.org.au,Male,Javascript,12/17/2023,Missouri,3,ReactJS,Stephie,50,pending,0,0,0,"",""
3570159724,Christian Varley,cvarleybx@auda.org.au,Male,Javascript,12/17/2023,Missouri,3,DevOps,Ida,29,in_progress,1,23,29,Fail,4
9632333084,Bertrand Lisimore,blisimoreby@intel.com,Male,GItHub,8/1/2015,Kentucky,3,WebScraping,Gilburt,30,in_progress,5,48,90,Pass,1
2559291866,Demetrius Wilds,dwildsbz@163.com,Male,NodeJS,5/27/2021,Connecticut,11,Azure,Antone,40,completed,100,98,17,Fail,5
754969752,Eb Wych,ewychc0@paginegialle.it,Male,OS,9/10/2021,Wisconsin,14,Figma,Simone,24,pending,0,0,0,"",""
5482935149,Ashlee Dobbin,adobbinc1@wp.com,Female,Netwrking,8/27/2006,Texas,19,,,,,,,,,
8014027464,Dru Tatchell,dtatchellc2@de.vu,Female,ML,10/24/2001,California,4,ReactJS,Stephie,50,completed,100,37,61,Pass,4
537261368,Claude Tomaszkiewicz,ctomaszkiewiczc3@ca.gov,Female,ML,9/6/2011,Georgia,5,DBT,Mariam,1,in_progress,96,3,28,Fail,1
537261368,Claude Tomaszkiewicz,ctomaszkiewiczc3@ca.gov,Female,ML,9/6/2011,Georgia,5,DBT,Stephani,27,pending,0,0,0,"",""
2697562693,Carmita Grinaugh,cgrinaughc4@1688.com,Female,Cloud,3/25/2005,California,15,,,,,,,,,
2806666103,Blake Mathwin,bmathwinc5@china.com.cn,Male,DBT,5/6/2009,Ohio,14,Figma,Candy,44,in_progress,25,68,47,Fail,5
2806666103,Blake Mathwin,bmathwinc5@china.com.cn,Male,DBT,5/6/2009,Ohio,14,Networking,Randie,35,in_progress,85,26,11,Fail,1
2806666103,Blake Mathwin,bmathwinc5@china.com.cn,Male,DBT,5/6/2009,Ohio,14,Cloud,Nadya,32,in_progress,18,69,64,Pass,3
9181876291,Cicily Ollin,collinc6@cnet.com,Female,OS,6/2/2002,California,20,DevOps,Ida,29,in_progress,9,63,28,Fail,1
2817450136,Farlie Fergie,ffergiec7@multiply.com,Male,Azure,7/17/2017,California,16,DevOps,Dorolisa,50,pending,0,0,0,"",""
2817450136,Farlie Fergie,ffergiec7@multiply.com,Male,Azure,7/17/2017,California,16,DevOps,Dorolisa,50,completed,100,84,51,Pass,5
2423199885,Micki Levermore,mlevermorec8@hp.com,Female,ML,11/3/2011,South Dakota,4,Networking,Clem,30,in_progress,74,94,83,Pass,4
2423199885,Micki Levermore,mlevermorec8@hp.com,Female,ML,11/3/2011,South Dakota,4,Javascript,Ilsa,8,completed,100,88,43,Fail,2
5572006674,Virginia Yokel,vyokelc9@liveinternet.ru,Female,Javascript,3/16/2008,Tennessee,12,DevOps,Dorolisa,50,in_progress,80,37,34,Fail,1
5572006674,Virginia Yokel,vyokelc9@liveinternet.ru,Female,Javascript,3/16/2008,Tennessee,12,Azure,Antone,40,pending,0,0,0,"",""
5551357616,Antonino Tristram,atristramca@un.org,Male,ML,1/23/2018,New Jersey,15,,,,,,,,,
3898866398,Hugo Sleeman,hsleemancb@omniture.com,Male,GItHub,11/2/2011,New York,13,,,,,,,,,
9342063593,Ludwig Rolance,lrolancecc@opera.com,Male,OS,12/18/2008,District of Columbia,7,,,,,,,,,
8001352609,Tomasina Scrinage,tscrinagecd@ezinearticles.com,Female,NodeJS,7/7/2020,New York,8,Figma,Candy,44,in_progress,44,48,63,Pass,5
2554318319,Frankie Summerlie,fsummerliece@blogspot.com,Male,ML,1/20/2023,District of Columbia,3,Cloud,Nadya,32,completed,100,71,15,Fail,5
1323248587,Marga Wessell,mwessellcf@cocolog-nifty.com,Female,ML,7/1/2011,Tennessee,3,DevOps,Angela,27,pending,0,0,0,"",""
1323248587,Marga Wessell,mwessellcf@cocolog-nifty.com,Female,ML,7/1/2011,Tennessee,3,Azure,Antone,40,completed,100,88,37,Fail,4
835844933,Adelheid Lainge,alaingecg@yale.edu,Female,ReactJS,4/9/2010,South Carolina,12,GitHub,Bondon,17,completed,100,6,99,Pass,1
392713269,Mylo Izzett,mizzettch@hibu.com,Male,DBT,12/24/2017,Kentucky,3,,,,,,,,,
4089756308,Valerye Barajas,vbarajasci@mediafire.com,Female,DevOps,3/16/2013,Texas,10,,,,,,,,,
5819079039,Sheppard Hounihan,shounihancj@pen.io,Male,HtmlCSS,5/20/2010,Delaware,16,,,,,,,,,
4862486554,Salomi Bingham,sbinghamck@rakuten.co.jp,Female,OS,4/2/2014,Arizona,4,Javascript,Ilsa,8,in_progress,42,94,5,Fail,5
969966365,Alma Rooke,arookecl@ted.com,Female,ReactJS,7/9/2021,Tennessee,19,NodeJS,Fawne,50,completed,100,100,44,Fail,4
969966365,Alma Rooke,arookecl@ted.com,Female,ReactJS,7/9/2021,Tennessee,19,ReactJS,Carolin,39,pending,0,0,0,"",""
5466364923,Evyn Orvis,eorviscm@freewebs.com,Male,ReactJS,5/28/2017,Missouri,12,,,,,,,,,
456258854,Igor Dagnall,idagnallcn@seesaa.net,Male,OS,9/29/2000,California,16,DBT,Mariam,1,pending,0,0,0,"",""
8283012115,Hyacinthe Purrier,hpurrierco@epa.gov,Female,Figma,9/20/2010,California,18,,,,,,,,,
152265336,Shelbi Kirvin,skirvincp@pbs.org,Female,DBT,11/21/2000,Iowa,3,OS,Lotty,48,pending,0,0,0,"",""
9707595395,Gwenni Gherardesci,ggherardescicq@bing.com,Female,Azure,4/24/2014,Texas,20,,,,,,,,,
9768998004,Ricky Milnthorpe,rmilnthorpecr@rambler.ru,Male,Figma,4/27/2023,Louisiana,9,Javascript,Boot,33,pending,0,0,0,"",""
8427259141,Anette Garroway,agarrowaycs@cisco.com,Female,Cloud,11/3/2002,Georgia,15,ReactJS,Stephie,50,completed,100,53,1,Fail,2
8427259141,Anette Garroway,agarrowaycs@cisco.com,Female,Cloud,11/3/2002,Georgia,15,NodeJS,Farleigh,18,pending,0,0,0,"",""
8427259141,Anette Garroway,agarrowaycs@cisco.com,Female,Cloud,11/3/2002,Georgia,15,NodeJS,Fawne,50,completed,100,99,97,Pass,4
8427259141,Anette Garroway,agarrowaycs@cisco.com,Female,Cloud,11/3/2002,Georgia,15,Networking,Randie,35,in_progress,80,33,13,Fail,3
5854306653,Renard Pinyon,rpinyonct@ezinearticles.com,Male,NodeJS,10/28/2009,Pennsylvania,15,ML,Belvia,31,completed,100,51,12,Fail,1
7043312449,Blondell Keeton,bkeetoncu@dropbox.com,Female,DBT,11/19/2008,Texas,4,,,,,,,,,
1419593631,Adan Jaques,ajaquescv@slate.com,Male,Netwrking,9/1/2023,District of Columbia,4,,,,,,,,,
8730749381,Elita Ribbon,eribboncw@ted.com,Female,ReactJS,4/28/2015,Florida,16,WebScraping,Gilburt,30,pending,0,0,0,"",""
8730749381,Elita Ribbon,eribboncw@ted.com,Female,ReactJS,4/28/2015,Florida,16,Figma,Erhard,10,completed,100,83,8,Fail,4
7479251037,Madlen Ghiraldi,mghiraldicx@studiopress.com,Female,Azure,12/15/2013,Florida,12,Cloud,Nadya,32,in_progress,80,48,76,Pass,4
3253328766,Karyl Lowrey,klowreycy@opensource.org,Female,NodeJS,2/17/2016,North Carolina,11,Networking,Romonda,10,pending,0,0,0,"",""
947195185,Buddie Pemberton,bpembertoncz@storify.com,Male,Cloud,7/6/2008,Nevada,10,,,,,,,,,
7505799562,Helsa Bisp,hbispd0@liveinternet.ru,Genderqueer,Javascript,2/14/2019,Michigan,4,ReactJS,Carolin,39,completed,100,26,44,Fail,5
5790373354,Konstantin Fierman,kfiermand1@shutterfly.com,Male,DBT,8/20/2023,Tennessee,15,,,,,,,,,
9433494312,Dottie Naile,dnailed2@rambler.ru,Female,WebScraping,1/23/2008,California,10,Figma,Erhard,10,in_progress,18,29,69,Pass,4
5739782022,Fancy Tipping,ftippingd3@theglobeandmail.com,Female,DevOps,11/12/2008,Indiana,20,Figma,Candy,44,in_progress,99,72,98,Pass,4
7244170133,Laney Bahia,lbahiad4@bbc.co.uk,Female,HtmlCSS,9/26/2006,Ohio,18,,,,,,,,,
6258575649,Padgett Everil,peverild5@ucla.edu,Male,ReactJS,8/10/2007,Michigan,1,Figma,Felice,33,completed,100,15,5,Fail,2
6258575649,Padgett Everil,peverild5@ucla.edu,Male,ReactJS,8/10/2007,Michigan,1,GitHub,Bondon,17,pending,0,0,0,"",""
3811028974,Claudie Giraldez,cgiraldezd6@google.fr,Agender,HtmlCSS,3/6/2016,Colorado,9,Networking,Lemar,23,pending,0,0,0,"",""
3811028974,Claudie Giraldez,cgiraldezd6@google.fr,Agender,HtmlCSS,3/6/2016,Colorado,9,NodeJS,Farleigh,18,completed,100,31,30,Fail,4
3811028974,Claudie Giraldez,cgiraldezd6@google.fr,Agender,HtmlCSS,3/6/2016,Colorado,9,ML,Belvia,31,pending,0,0,0,"",""
6132567183,Borden Arnaez,barnaezd7@pagesperso-orange.fr,Male,Cloud,9/17/2009,Utah,12,,,,,,,,,
429698960,Cal Raper,craperd8@homestead.com,Female,DBT,4/15/2015,Texas,3,WebScraping,Gilburt,30,pending,0,0,0,"",""
1240197271,Pinchas Gosson,pgossond9@rediff.com,Male,NodeJS,8/26/2004,Florida,13,Javascript,Ilsa,8,in_progress,43,6,31,Fail,1
1240197271,Pinchas Gosson,pgossond9@rediff.com,Male,NodeJS,8/26/2004,Florida,13,ML,Belvia,31,completed,100,99,94,Pass,1
8708242777,Augustine Andrin,aandrinda@tripod.com,Male,DevOps,12/31/2014,Maryland,20,,,,,,,,,
5696658623,Loella Depper,ldepperdb@jugem.jp,Female,Cloud,6/21/2022,Pennsylvania,20,,,,,,,,,
1674135195,Arvy Fishpond,afishponddc@ucoz.com,Male,ML,12/7/2014,Connecticut,16,,,,,,,,,
1438762471,Ame Whitworth,awhitworthdd@aol.com,Female,GItHub,4/22/2023,Wisconsin,15,DBT,Lauretta,36,completed,100,89,84,Pass,5
6991854856,Denna Rudkin,drudkinde@seesaa.net,Female,HtmlCSS,5/6/2003,District of Columbia,6,DevOps,Dorolisa,50,pending,0,0,0,"",""
6991854856,Denna Rudkin,drudkinde@seesaa.net,Female,HtmlCSS,5/6/2003,District of Columbia,6,Figma,Candy,44,in_progress,6,82,47,Fail,4
3244600032,Sarge Kildale,skildaledf@pen.io,Male,OS,8/3/2006,Arizona,20,WebScraping,Aarika,7,in_progress,50,18,17,Fail,1
6435671223,Henri Frankis,hfrankisdg@cam.ac.uk,Non-binary,Javascript,1/19/2006,Colorado,11,Networking,Clem,30,in_progress,50,77,42,Fail,4
3212452561,Randall Tomeo,rtomeodh@liveinternet.ru,Male,Cloud,4/15/2023,District of Columbia,20,,,,,,,,,
433615335,Bree Headrick,bheadrickdi@typepad.com,Female,ML,9/11/2000,California,9,,,,,,,,,
4080148784,Caressa Duckit,cduckitdj@nsw.gov.au,Female,ML,12/3/2021,West Virginia,14,DBT,Mariam,1,pending,0,0,0,"",""
6446123495,Thain Crayke,tcraykedk@gnu.org,Male,Figma,8/30/2002,Wisconsin,6,,,,,,,,,
4826371633,Rodolfo Sibray,rsibraydl@sakura.ne.jp,Male,Cloud,12/16/2006,Alabama,4,Networking,Lemar,23,completed,100,28,43,Fail,5
4955330891,Michal Perillo,mperillodm@rediff.com,Male,DBT,1/31/2002,Illinois,9,Networking,Randie,35,pending,0,0,0,"",""
4955330891,Michal Perillo,mperillodm@rediff.com,Male,DBT,1/31/2002,Illinois,9,ML,Belvia,31,in_progress,95,40,13,Fail,5
1360809184,Ugo Lyard,ulyarddn@wikimedia.org,Male,ML,7/30/2011,Texas,12,WebScraping,Gilburt,30,in_progress,94,21,25,Fail,4
1360809184,Ugo Lyard,ulyarddn@wikimedia.org,Male,ML,7/30/2011,Texas,12,Cloud,Nadya,32,completed,100,74,50,Pass,1
576828912,Olympia Debow,odebowdo@princeton.edu,Female,GItHub,1/15/2010,Maryland,17,Figma,Simone,24,in_progress,98,62,13,Fail,2
3293989825,Torry Rolland,trollanddp@360.cn,Male,HtmlCSS,4/6/2012,Ohio,2,Figma,Candy,44,completed,100,87,68,Pass,2
4317433100,Ruby Petroulis,rpetroulisdq@trellian.com,Non-binary,GItHub,10/25/2001,Washington,11,,,,,,,,,
150517716,Lynsey Surmeyer,lsurmeyerdr@hexun.com,Female,Azure,1/31/2022,California,9,,,,,,,,,
6269255743,Emery De la Perrelle,edelaperrelleds@dell.com,Male,Netwrking,10/30/2015,Virginia,2,Cloud,Karilynn,35,completed,100,9,57,Pass,1
6269255743,Emery De la Perrelle,edelaperrelleds@dell.com,Male,Netwrking,10/30/2015,Virginia,2,ML,Belvia,31,pending,0,0,0,"",""
3647737530,Carolann Eynald,ceynalddt@geocities.com,Female,ReactJS,12/30/2003,California,3,ReactJS,Carolin,39,completed,100,41,6,Fail,3
3647737530,Carolann Eynald,ceynalddt@geocities.com,Female,ReactJS,12/30/2003,California,3,WebScraping,Aarika,7,in_progress,50,13,77,Pass,4
7065132894,Diego Jorge,djorgedu@unicef.org,Male,DBT,11/19/2004,Arizona,6,DBT,Stephani,27,in_progress,55,53,96,Pass,5
7065132894,Diego Jorge,djorgedu@unicef.org,Male,DBT,11/19/2004,Arizona,6,DevOps,Angela,27,completed,100,37,27,Fail,4
3855990205,Romy Senecaux,rsenecauxdv@webmd.com,Genderfluid,HtmlCSS,10/19/2019,California,18,,,,,,,,,
4320217863,Guglielmo Bleakman,gbleakmandw@blogs.com,Male,HtmlCSS,6/1/2020,Texas,20,Cloud,Nadya,32,in_progress,10,60,80,Pass,4
4320217863,Guglielmo Bleakman,gbleakmandw@blogs.com,Male,HtmlCSS,6/1/2020,Texas,20,WebScraping,Gilburt,30,in_progress,90,95,61,Pass,3
2951608108,Xylia Dugald,xdugalddx@globo.com,Female,GItHub,5/26/2015,Pennsylvania,14,,,,,,,,,
1950915886,Kele Morais,kmoraisdy@oracle.com,Male,Cloud,11/11/2013,Georgia,10,DevOps,Angela,27,pending,0,0,0,"",""
2180218305,Chev Ruffles,crufflesdz@soundcloud.com,Male,OS,7/5/2007,Missouri,15,,,,,,,,,
4128614169,Walliw Blazek,wblazeke0@google.de,Non-binary,OS,10/15/2012,New York,14,,,,,,,,,
8216156203,Ilyssa Chamberlen,ichamberlene1@tinyurl.com,Female,Azure,12/25/2002,Michigan,13,GitHub,Bondon,17,completed,100,72,3,Fail,1
9909177801,Gerladina Folland,gfollande2@youtube.com,Female,DBT,8/27/2014,Indiana,15,,,,,,,,,
7324540401,Royal Augustin,raugustine3@yale.edu,Male,Figma,2/1/2019,New York,1,,,,,,,,,
211130651,Deck Dundon,ddundone4@dmoz.org,Male,OS,12/9/2016,Indiana,7,,,,,,,,,
4465808472,Virgie Basini-Gazzi,vbasinigazzie5@census.gov,Female,Azure,3/30/2015,Florida,7,GitHub,Bondon,17,completed,100,78,57,Pass,2
5597490177,Vincenz Bidnall,vbidnalle6@51.la,Male,HtmlCSS,5/25/2005,Texas,5,WebScraping,Aarika,7,completed,100,48,95,Pass,3
5597490177,Vincenz Bidnall,vbidnalle6@51.la,Male,HtmlCSS,5/25/2005,Texas,5,DevOps,Ida,29,completed,100,65,1,Fail,5
7989358648,Chariot Hinstridge,chinstridgee7@discovery.com,Male,Figma,11/23/2016,New York,4,DevOps,Dorolisa,50,completed,100,15,74,Pass,4
7808802011,Frank Buttrey,fbuttreye8@e-recht24.de,Female,ReactJS,5/10/2018,Texas,8,,,,,,,,,
9925084405,Evaleen Halwill,ehalwille9@utexas.edu,Female,Javascript,1/20/2011,New York,16,DevOps,Angela,27,in_progress,10,92,62,Pass,1
8326318507,Alvinia Bales,abalesea@vkontakte.ru,Female,Cloud,2/29/2004,California,4,,,,,,,,,
3981946127,Hadlee Isaacs,hisaacseb@joomla.org,Male,Azure,10/16/2015,West Virginia,3,Javascript,Boot,33,completed,100,37,33,Fail,1
3981946127,Hadlee Isaacs,hisaacseb@joomla.org,Male,Azure,10/16/2015,West Virginia,3,DevOps,Dorolisa,50,in_progress,37,13,3,Fail,4
2134137577,Gustaf MacCard,gmaccardec@networksolutions.com,Non-binary,ReactJS,2/6/2012,Utah,18,NodeJS,Farleigh,18,completed,100,76,78,Pass,2
2134137577,Gustaf MacCard,gmaccardec@networksolutions.com,Non-binary,ReactJS,2/6/2012,Utah,18,NodeJS,Fawne,50,completed,100,14,21,Fail,3
8852478550,Valle Stoven,vstovened@craigslist.org,Male,HtmlCSS,9/4/2007,Texas,14,Networking,Romonda,10,pending,0,0,0,"",""
8852478550,Valle Stoven,vstovened@craigslist.org,Male,HtmlCSS,9/4/2007,Texas,14,Networking,Clem,30,pending,0,0,0,"",""
8852478550,Valle Stoven,vstovened@craigslist.org,Male,HtmlCSS,9/4/2007,Texas,14,NodeJS,Farleigh,18,pending,0,0,0,"",""
1480281550,Veriee Sturridge,vsturridgeee@guardian.co.uk,Female,HtmlCSS,5/14/2018,Illinois,5,NodeJS,Fawne,50,pending,0,0,0,"",""
1480281550,Veriee Sturridge,vsturridgeee@guardian.co.uk,Female,HtmlCSS,5/14/2018,Illinois,5,Figma,Felice,33,pending,0,0,0,"",""
1051085831,Bertha Jewster,bjewsteref@reference.com,Female,WebScraping,8/2/2007,Texas,2,WebScraping,Aarika,7,pending,0,0,0,"",""
1051085831,Bertha Jewster,bjewsteref@reference.com,Female,WebScraping,8/2/2007,Texas,2,DevOps,Ida,29,in_progress,63,31,10,Fail,3
1051085831,Bertha Jewster,bjewsteref@reference.com,Female,WebScraping,8/2/2007,Texas,2,Figma,Simone,24,completed,100,96,49,Fail,2
7443772218,Koralle Petrillo,kpetrilloeg@wsj.com,Female,ReactJS,9/4/2003,District of Columbia,3,,,,,,,,,
9668467752,Loydie Tuffin,ltuffineh@globo.com,Male,DBT,11/19/2008,Colorado,19,Figma,Felice,33,in_progress,3,91,20,Fail,3
9668467752,Loydie Tuffin,ltuffineh@globo.com,Male,DBT,11/19/2008,Colorado,19,ML,Belvia,31,in_progress,43,71,28,Fail,5
1681709400,Livy Stanyon,lstanyonei@wikia.com,Female,Cloud,6/24/2011,Kentucky,15,Figma,Simone,24,in_progress,41,50,98,Pass,4
1681709400,Livy Stanyon,lstanyonei@wikia.com,Female,Cloud,6/24/2011,Kentucky,15,Javascript,Boot,33,in_progress,42,72,50,Pass,2
6083754542,Josiah Ivory,jivoryej@redcross.org,Male,GItHub,8/19/2013,Georgia,2,,,,,,,,,
6972919588,Abbe Readwood,areadwoodek@utexas.edu,Male,Javascript,10/8/2010,Idaho,1,,,,,,,,,
2739892171,Pamelina Baldick,pbaldickel@gizmodo.com,Female,DBT,11/4/2015,Colorado,9,,,,,,,,,
5132755481,Cathlene Leele,cleeleem@dagondesign.com,Female,Cloud,3/2/2020,Florida,14,,,,,,,,,
9709993725,Quintin Huntress,qhuntressen@cdbaby.com,Male,HtmlCSS,3/27/2020,Ohio,19,WebScraping,Gilburt,30,completed,100,79,34,Fail,2
9709993725,Quintin Huntress,qhuntressen@cdbaby.com,Male,HtmlCSS,3/27/2020,Ohio,19,Figma,Meta,5,completed,100,35,97,Pass,5
351578677,George Skilbeck,gskilbeckeo@pcworld.com,Female,Netwrking,3/4/2012,Pennsylvania,7,Networking,Randie,35,in_progress,93,65,28,Fail,2
351578677,George Skilbeck,gskilbeckeo@pcworld.com,Female,Netwrking,3/4/2012,Pennsylvania,7,Azure,Antone,40,in_progress,8,39,29,Fail,3
243114364,Lise Denniss,ldennissep@comsenz.com,Female,HtmlCSS,8/25/2013,West Virginia,20,Figma,Erhard,10,in_progress,68,82,91,Pass,1
243114364,Lise Denniss,ldennissep@comsenz.com,Female,HtmlCSS,8/25/2013,West Virginia,20,WebScraping,Gilburt,30,completed,100,85,19,Fail,2
3024479569,Cele Ogden,cogdeneq@newsvine.com,Female,Figma,9/2/2012,Washington,10,WebScraping,Gilburt,30,in_progress,28,51,6,Fail,4
3024479569,Cele Ogden,cogdeneq@newsvine.com,Female,Figma,9/2/2012,Washington,10,Networking,Lemar,23,in_progress,12,40,49,Fail,5
1664589960,Wyn Christescu,wchristescuer@paypal.com,Male,NodeJS,2/27/2014,Georgia,13,Figma,Candy,44,in_progress,7,94,24,Fail,2
8157308346,Evangeline Chaperlin,echaperlines@123-reg.co.uk,Female,WebScraping,7/4/2008,Louisiana,10,Cloud,Nadya,32,in_progress,49,9,90,Pass,5
8157308346,Evangeline Chaperlin,echaperlines@123-reg.co.uk,Female,WebScraping,7/4/2008,Louisiana,10,Networking,Lemar,23,pending,0,0,0,"",""
8157308346,Evangeline Chaperlin,echaperlines@123-reg.co.uk,Female,WebScraping,7/4/2008,Louisiana,10,DevOps,Ida,29,in_progress,85,18,88,Pass,1
4647357083,Donnamarie Giannazzo,dgiannazzoet@japanpost.jp,Female,Azure,8/1/2014,Illinois,5,Javascript,Ilsa,8,completed,100,32,79,Pass,4
271980559,Terrell Riddoch,triddocheu@webeden.co.uk,Male,DBT,12/23/2008,District of Columbia,4,Cloud,Karilynn,35,in_progress,2,79,37,Fail,3
9690348547,Querida Trowell,qtrowellev@baidu.com,Agender,ML,10/19/2014,Michigan,10,,,,,,,,,
150861819,Nicholas Hufton,nhuftonew@hexun.com,Agender,Javascript,5/26/2008,Florida,7,,,,,,,,,
5834392103,Janeva Berth,jberthex@smugmug.com,Female,HtmlCSS,2/13/2020,Oklahoma,14,,,,,,,,,
4775284066,Errol Gerant,egerantey@live.com,Male,Javascript,6/20/2005,Illinois,13,,,,,,,,,
4028652418,Sybyl Simmell,ssimmellez@google.co.jp,Female,ML,10/20/2021,Colorado,14,Networking,Clem,30,in_progress,25,85,54,Pass,5
4027082404,Georgeanna Pooke,gpookef0@reverbnation.com,Agender,HtmlCSS,6/23/2020,Connecticut,3,,,,,,,,,
775061064,Wendye Spellworth,wspellworthf1@behance.net,Female,Netwrking,8/29/2020,Texas,5,,,,,,,,,
833564663,Lillis Richard,lrichardf2@mit.edu,Female,Cloud,11/27/2009,Ohio,17,DBT,Lauretta,36,completed,100,68,58,Pass,4
2908460038,Candida Tomicki,ctomickif3@1688.com,Female,ML,2/7/2000,Florida,15,,,,,,,,,
5656125392,Jojo McCritchie,jmccritchief4@com.com,Female,OS,6/25/2003,Texas,17,Figma,Simone,24,completed,100,72,45,Fail,5
6773047148,Steffane Waliszek,swaliszekf5@freewebs.com,Female,OS,8/20/2021,California,12,WebScraping,Gilburt,30,completed,100,25,52,Pass,1
7142974585,Elisabet Dinjes,edinjesf6@ihg.com,Female,GItHub,5/13/2014,Nebraska,7,Javascript,Ilsa,8,in_progress,33,36,53,Pass,5
7142974585,Elisabet Dinjes,edinjesf6@ihg.com,Female,GItHub,5/13/2014,Nebraska,7,ML,Belvia,31,completed,100,66,27,Fail,2
2703630999,Jaquenetta Carcass,jcarcassf7@examiner.com,Female,Cloud,8/12/2000,Georgia,9,Networking,Romonda,10,in_progress,72,58,87,Pass,5
2703630999,Jaquenetta Carcass,jcarcassf7@examiner.com,Female,Cloud,8/12/2000,Georgia,9,Figma,Simone,24,in_progress,15,46,3,Fail,2
2975327778,Sergeant Bugden,sbugdenf8@aboutads.info,Bigender,ML,10/16/2007,Texas,11,,,,,,,,,
